username,factor_rep,verified,followersCount,friendsCount,tweetsCount,listedCount,mediaCount,avg_reply,avg_retweet,like_reply,avg_quote,followers_diff,clase
AnupamPKher,9.0,True,20101581,212,42126,8722,6876,18.0,32.0,663.25,1.5,20101369,human
AnushkaSharma,44.0,True,23323017,117,4706,6432,898,145.72727272727272,507.6363636363636,6215.636363636364,27.818181818181817,23322900,human
AppCardiogram,10.0,False,1721,369,763,70,131,0.1666666666666666,0.5,1.1666666666666667,0.0,1352,human
AppMillers,1.0,False,128,1,14663,0,5,0.0,0.0,0.0,0.0,127,bot
AppalaDBA,25.0,False,8,9,708,0,1,0.0,0.0,0.2857142857142857,0.0,-1,bot
AppleSupport,16.0,True,1504669,34,1504082,6335,1973,0.7142857142857143,5.571428571428571,21.714285714285715,0.8571428571428571,1504635,human
ArabNetME,32.0,True,166822,2726,24636,957,5271,0.0,0.125,0.125,0.0,164096,human
AraguaTamanaco,4.0,False,94275,95310,166846,112,3329,0.0,10.0,6.0,0.0,-1035,bot
ArchanaDalmia,10.0,True,38696,364,19281,77,3763,1.75,6.25,40.75,0.25,38332,human
ArchitectSaydul,462.0,False,402,3100,3006,0,269,0.02,0.2,0.5,0.0,-2698,bot
Arcteryx,14.0,True,144429,110,28153,1876,6435,1.4285714285714286,2.857142857142857,41.57142857142857,0.7142857142857143,144319,human
AriadnaQuattoni,5.0,False,71,96,41,2,1,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,-25,human
ArianaArmy,9.0,False,71111,28,128,45,51,0.125,0.375,3.375,0.0,71083,human
AricGoodman,5.0,False,421,774,7981,18,480,0.5714285714285714,0.0,0.8571428571428571,0.0,-353,human
Arlula_Space,21.0,False,1297,1726,249,35,94,0.0,1.4285714285714286,2.857142857142857,0.1428571428571428,-429,human
ArmyEdh,39.0,False,7324,5272,555,4,100,0.7142857142857143,0.2244897959183673,2.7142857142857144,0.0204081632653061,2052,bot
ArnoldPoernomo,9.0,True,2183757,365,19102,717,5597,2.625,0.5,13.25,0.125,2183392,human
Arr,13.0,False,30906,740,27741,408,2087,0.8888888888888888,6.111111111111111,41.44444444444444,0.1111111111111111,30166,human
ArsenaIVids,4.0,False,35128,651,35,267,107,29.0,319.2,2260.0,35.0,34477,human
ArtIntel_b,43.0,False,3629,4769,14460,45,107,0.0,0.2727272727272727,0.1818181818181818,0.0,-1140,human
Art_Curators,51.0,False,39763,1297,3183,873,1118,0.0909090909090909,0.1818181818181818,2.0,0.0,38466,human
ArtakMkrtichyan,68.0,False,191,673,95,2,12,0.1136363636363636,0.0227272727272727,0.7045454545454546,0.0454545454545454,-482,bot
ArteagaCrist,42.0,False,104,817,45,1,3,0.4090909090909091,0.7272727272727273,1.681818181818182,0.0454545454545454,-713,bot
ArunPoochelvan,0.0,False,2,128,1,0,0,0.0,0.0,0.0,0.0,-126,bot
ArvindKejriwal,4.0,True,26698850,213,33921,7428,1650,475.0,559.0,2454.0,43.333333333333336,26698637,human
AsadKharal,17.0,True,608190,2900,88111,493,19377,1.6666666666666667,50.66666666666666,118.66666666666669,1.3333333333333333,605290,human
AshBenzo,6.0,True,3906100,179,22489,7857,3365,50.16666666666666,74.83333333333333,1044.0,6.833333333333333,3905921,human
AshKWallace,11.0,False,2205,798,10146,28,1338,1.625,0.75,52.875,0.125,1407,human
AsheSchow,16.0,True,50500,3281,135318,780,5363,1.6363636363636365,4.090909090909091,19.181818181818183,0.0909090909090909,47219,human
AshokaUniv,72.0,True,14496,971,4223,99,1767,1.5,5.1,50.3,2.2,13525,human
AskAaronLee,14.0,True,1014439,848392,113160,8812,3626,0.5,2.0,6.25,0.0,166047,human
AskAaronLee,14.0,True,1014465,848423,113160,8812,3626,1.6666666666666667,3.0,15.166666666666666,0.3333333333333333,166042,human
AskPlayStation,151.0,True,1750096,2738,1231628,3358,9215,9.058823529411764,14.450980392156865,115.45098039215686,2.2745098039215685,1747358,bot
AskTheCEOMedia,14.0,False,3000,3606,10218,46,431,0.0,5.333333333333333,5.666666666666667,0.6666666666666666,-606,human
AsnaEvents,0.0,False,228,1156,222,0,22,0.0,0.0,0.0,0.0,-928,human
AstroAnnimal,17.0,True,135170,384,1270,1253,191,10.375,35.125,340.75,6.375,134786,human
Asvpax,3.0,False,82,139,4563,0,30,0.0,0.0,0.0,0.0,-57,human
AthenaProcopiou,23.0,False,1660,866,8799,31,399,0.0,0.0,0.2,0.0,794,human
AtriaBooks,29.0,True,77893,4735,29109,1486,6703,0.375,1.75,4.125,0.125,73158,human
Atrix256,3.0,False,14255,2459,46915,208,1895,0.6,0.2,1.8,0.0,11796,human
AuMayeung,4.0,False,14069,9366,29325,85,16720,1.5454545454545454,0.0909090909090909,1.6363636363636365,0.0,4703,human
AuctionSAR,103.0,False,36,35,884,1,36,0.0465116279069767,0.2790697674418604,0.3255813953488372,0.0465116279069767,1,bot
Audacious_Ali,98.0,False,154,936,1481,3,51,0.5555555555555556,0.0555555555555555,0.5555555555555556,0.0,-782,bot
Augura75,8.0,False,262,1257,2659,7,251,0.0,0.0,1.0,0.0,-995,human
Aundraez33,21.0,False,985,838,56318,5,518,0.4285714285714285,0.0714285714285714,0.5,0.0,147,human
AussieMaclise,8.0,False,5763,3743,83597,51,238,0.1666666666666666,0.1666666666666666,1.0,0.0,2020,human
AutonoFinTech,16.0,False,1965,301,4642,155,142,0.0,0.125,0.375,0.0,1664,human
AutumnRoweMusic,10.0,True,17391,3269,39970,77,1865,0.5454545454545454,1.3636363636363635,4.727272727272728,0.0,14122,human
AvaAvaAllan,7.0,True,46807,1733,14368,150,3555,5.2727272727272725,31.727272727272727,352.27272727272725,3.727272727272727,45074,human
AveryGWilks,11.0,True,14339,891,35031,208,2357,0.8,0.8,6.8,0.0,13448,human
AviaGmail,125.0,False,6220,4969,31106,157,1096,7.571428571428571,4.571428571428571,9.771428571428572,0.0857142857142857,1251,bot
Avneet_K2,4.0,False,75,258,79,0,5,0.3333333333333333,0.0,0.5555555555555556,0.0,-183,human
Awkwardly_Joce,8.0,False,1747,1112,62078,14,4535,0.0,0.0,0.8,0.0,635,human
AxelKuschevatzk,0.0,True,360479,9793,67589,1606,7544,0.0,0.0,2.0,0.0,350686,human
AylaHoldom,30.0,False,3418,1347,3816,32,264,0.3333333333333333,1.6666666666666667,9.0,0.0833333333333333,2071,human
Ayush___Singh_,2.0,False,194,1073,135,0,9,0.0,0.0,1.5,0.0,-879,human
AzadBonni,23.0,False,794,115,205,4,15,0.3636363636363636,0.4545454545454545,4.0,0.0909090909090909,679,human
AzanVirji,32.0,False,1776,464,529,0,84,0.7272727272727273,0.9090909090909092,4.909090909090909,0.0,1312,human
B1GVolleyball,18.0,True,35952,48,3640,138,1406,1.0,5.777777777777778,54.77777777777778,0.5555555555555556,35904,human
BAYCTRONICS,26.0,False,2135,180,1125,3,417,1.0,1.0,5.857142857142857,0.4285714285714285,1955,human
BBCAfrica,20.0,True,3819594,1680,90893,8767,24597,6.0,19.6,42.2,2.8,3817914,human
BBRFoundation,19.0,True,10212,2871,11339,292,2925,0.2,1.4,3.6,0.2,7341,human
BChill728,6.0,False,686,1427,64801,20,1713,0.0,0.0,0.1666666666666666,0.0,-741,human
BCompactBand,50.0,False,371,428,28,4,19,0.2083333333333333,0.9583333333333334,2.75,0.125,-57,bot
BDisgusting,173.0,True,299248,8907,112304,2429,14879,4.46,26.32,161.38,7.2,290341,bot
BIAofNYS,17.0,False,2894,705,5473,61,1244,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.1428571428571428,2189,human
BIGSLEEMO,13.0,False,847,546,90306,9,10157,0.1666666666666666,0.25,1.4166666666666667,0.0,301,human
BIG_NOTHING_Co,10.0,False,1441,660,25942,0,7849,0.0,0.0,0.0,0.0,781,bot
BIRAC_2012,24.0,False,32221,478,10181,120,1856,0.5714285714285714,2.857142857142857,13.857142857142858,0.2857142857142857,31743,human
BITCHYBRII,14.0,False,13395,246,5913,31,47,0.1,0.0,2.5,0.4,13149,human
BLaw,21.0,True,146071,1376,100349,2621,11988,0.7142857142857143,2.142857142857143,3.571428571428572,0.1428571428571428,144695,human
BLennox4,13.0,False,2673,583,2527,55,41,0.8,14.5,23.1,0.6,2090,human
BMCorpGov,13.0,False,78,285,13,0,0,0.0,0.0,0.0909090909090909,0.0,-207,bot
BMLeeJR,14.0,False,1440,2223,2894,19,70,1.1111111111111112,5.444444444444445,15.88888888888889,0.5555555555555556,-783,human
BODIESOFLIGHT,6.0,False,226385,239694,153652,1536,3618,0.0,0.4,2.7,0.0,-13309,human
BRIAN_BREACH,3.0,False,34060,6357,16776,95,2381,0.0,0.2,2.6,0.0,27703,human
BSCowboy,13.0,False,71,1524,1204,2,25,0.0,0.2857142857142857,1.4285714285714286,0.0,-1453,human
BStampha,11.0,False,422,1128,1525,0,76,0.8,0.2,0.8,0.2,-706,human
BTCFoundation,12.0,False,326665,235,4751,3081,275,152.25,34.75,60.875,4.875,326430,human
BTCTN,30.0,True,2711299,913,31063,12102,14786,39.5,40.9,140.4,4.3,2710386,human
BTC_planZ,8.0,False,17,155,185,12,0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-138,bot
BTSTH_twt,7.0,False,17601,17,17862,7,4910,3.5,8.0,137.0,0.5,17584,human
BTSW_official,19.0,True,6207029,3,745,9480,513,95.66666666666669,858.0,5735.666666666667,287.0,6207026,human
BTStacie,7.0,False,2023,213,30720,11,4446,0.2,0.1,1.2,0.0,1810,human
BUBthaGREAT,47.0,False,123,250,6874,1,18,0.0,0.0,0.0,0.0,-127,bot
BVinolan,14.0,False,277,545,4234,5,165,0.6666666666666666,1.3333333333333333,13.833333333333334,0.0,-268,human
BWJones,9.0,True,21542,1848,180698,477,14066,0.8333333333333334,0.5,3.8333333333333335,0.0,19694,human
BWRiverkeeper,25.0,True,12546,12434,32824,320,2398,0.4,5.3,14.3,0.6,112,human
BYECAHELLOTEXAS,17.0,False,1184,1960,7846,10,1200,0.5,0.125,6.625,0.0,-776,human
Baakalee,3.0,False,178,566,375,0,11,0.1428571428571428,0.0,0.4285714285714285,0.0,-388,human
Bac4more2,5.0,False,1121,2266,11533,2,460,0.1666666666666666,0.0,0.6666666666666666,0.0,-1145,human
BacharAbdoul,0.0,False,247,872,88,0,4,0.0,0.0,0.0,0.0,-625,human
BadriaWolcott,22.0,False,89,754,1809,0,58,0.0909090909090909,0.0,0.7272727272727273,0.0909090909090909,-665,human
Baer_Bill,6.0,True,13663,1060,156316,876,5911,1.1428571428571428,0.7142857142857143,5.285714285714286,0.0,12603,human
Bahaushee,9.0,True,329524,13087,48580,132,2290,9.444444444444445,34.55555555555556,185.0,3.4444444444444446,316437,human
BaiduResearch,57.0,False,59498,126,1733,1443,458,2.090909090909091,19.90909090909091,83.45454545454545,2.363636363636364,59372,human
BakhtawarBZ,13.0,True,3296279,807,9843,1465,586,20.0,675.3333333333334,1522.3333333333333,99.33333333333331,3295472,human
BalataReving,22.0,False,104,55,11310,0,22,0.3888888888888889,0.1388888888888889,0.1944444444444444,0.0,49,bot
Bamagaus,1.0,False,197,604,39,0,3,0.0,0.0,0.0,0.0,-407,human
Bamigbolaalbert,16.0,False,216,642,1088,3,5,0.7,0.0,0.2,0.0,-426,human
BaraIonela,7.0,False,264,532,70,2,1,0.6666666666666666,0.2222222222222222,3.6666666666666665,0.0,-268,human
BarackObama,26.0,True,133304990,572692,16682,219788,2483,2183.5,4679.0,23135.5,295.75,132732298,human
BarackObama,26.0,True,133304993,572692,16682,219788,2483,1537.0,3641.75,18526.0,161.75,132732301,human
BarackObama,26.0,True,133305090,572692,16682,219789,2483,3648.375,6008.0,28843.25,360.25,132732398,human
Barbara41450971,3.0,False,75,442,546,0,32,0.3333333333333333,0.0,0.6666666666666666,0.0,-367,human
BareReality,3.0,True,86676,1742,37694,314,4740,1.6666666666666667,2.333333333333333,47.0,0.0,84934,human
Baric_Lab,25.0,True,96560,89,224,333,26,4.0,6.555555555555555,21.11111111111111,0.8888888888888888,96471,human
BaronessDupont,10.0,False,130948,243,29910,301,20210,0.5,0.06,0.56,0.0,130705,bot
Bartees_Strange,1.0,True,17631,1144,40076,109,1915,0.5,0.5,5.75,0.0,16487,human
BartonSmart,15.0,False,626051,792,3140,552,324,0.1111111111111111,0.1111111111111111,1.5555555555555556,0.0,625259,human
Basti,11.0,True,18810,6336,17266,476,551,0.7333333333333333,0.3333333333333333,4.6,0.1333333333333333,12474,human
BatsouElef,7.0,False,35757,628,25709,340,1234,0.7142857142857143,0.0,6.857142857142857,0.1428571428571428,35129,human
BaumannLang,47.0,False,736,2481,3304,13,382,0.0,0.0851063829787234,0.1063829787234042,0.0,-1745,bot
BeCheeki,27.0,False,304,521,2193,7,93,0.0,0.2222222222222222,0.2222222222222222,0.0,-217,human
BeardedMoonGuy,26.0,False,215,284,160,0,7,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,-69,human
Beatrizluthor,27.0,False,1416,1135,12531,38,569,0.375,1.5,7.375,0.25,281,human
Beautifulrose21,10.0,False,124,438,313,0,22,0.0,0.0,0.1428571428571428,0.0,-314,human
BeautyBBlog,74.0,False,730,54,1903,26,65,0.06,0.22,0.58,0.0,676,bot
BeautyIndustry,9.0,False,11987,5995,3661,217,149,0.0,0.5714285714285714,1.1428571428571428,0.0,5992,human
BeckersHR,62.0,False,52037,26438,41649,1092,3787,0.0,0.3125,2.875,0.125,25599,human
BeeneSamuel,56.0,False,24,41,3619,20,161,0.0,0.0,0.0,0.0,-17,bot
BeingSalmanKhan,31.0,True,44587815,28,43173,28354,1385,1959.2857142857144,3948.714285714286,38895.857142857145,180.14285714285714,44587787,human
BelleBeast99,17.0,False,352,842,8761,2,1103,0.3846153846153846,0.1538461538461538,13.846153846153848,0.0,-490,human
BeltonSchools,32.0,True,3477,212,4683,49,1590,0.0,1.125,6.5,0.0,3265,human
BenBulljive,9.0,False,3129,4956,104270,33,4101,0.7,0.2,4.6,0.1,-1827,human
BenDummett,7.0,False,1551,286,7792,110,24,0.0,0.0,0.0,0.0,1265,human
BenP610,22.0,False,523,3799,19128,12,497,0.0769230769230769,0.4615384615384615,0.5384615384615384,0.0,-3276,human
Benioff,36.0,True,1072191,3882,35923,7113,4069,19.9,42.4,438.2,6.7,1068309,human
BenjArtStafford,17.0,False,1142,4263,6555,31,1162,0.25,0.0,0.5,0.125,-3121,human
BenjaminDYoung,17.0,False,4519,1391,10025,288,673,0.0,0.0,1.0,0.0,3128,human
BenjieB20,106.0,False,258935,1326,12643,90,2308,0.0196078431372549,0.1176470588235294,0.1764705882352941,0.0,257609,bot
BenjySarlin,7.0,True,124313,2355,27475,3270,1596,2.0,0.0,6.0,0.0,121958,human
BensOscarMath,44.0,True,18377,376,7654,171,1071,1.375,9.0,79.375,3.25,18001,human
BertKistoo,17.0,False,43,240,1229,0,349,0.0,0.0,0.8,0.0,-197,human
BertaVerd,12.0,False,1725,2657,3211,22,46,0.125,2.25,4.25,0.0,-932,human
BertinaNichols2,10.0,False,408,462,9070,0,1961,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.0,-54,human
BertuzLuca,17.0,True,5689,3203,980,92,44,0.8,6.2,18.2,1.4,2486,human
BestEverYou,3.0,True,87990,88314,77267,876,5130,0.2,1.2,4.6,0.0,-324,human
BethDCarter,22.0,False,2254,2303,14952,46,722,0.3,0.3,1.3,0.0,-49,human
BethJ371,19.0,False,171,784,8938,2,829,0.0909090909090909,0.0,1.9090909090909087,0.0,-613,human
BetsySharkey,7.0,True,2310,1087,7987,88,30,0.0,0.0,19.4,0.0,1223,human
BetterMerchants,14.0,False,98,110,2534,1,26,0.0,0.0,0.1111111111111111,0.0,-12,human
BetterThanKepa,58.0,False,20,74,335,0,31,0.2222222222222222,0.0,0.4222222222222222,0.0,-54,bot
BexAstris,16.0,False,105,0,2169,1,435,0.3333333333333333,0.0,2.333333333333333,0.0,105,human
Bezmelnitsin,4.0,False,374750,382912,4291,369,2355,0.0,4.5,4.0,0.0,-8162,human
BhumikaBilla,129.0,False,228,635,107,4,18,0.32,0.88,4.86,0.06,-407,bot
Bhut_Xhuma,8.0,False,1240,670,274423,6,2259,0.0,0.0,0.25,0.0,570,human
Bideawee,42.0,True,4726,1916,8028,149,4719,0.6666666666666666,6.166666666666667,14.5,0.3333333333333333,2810,human
BigCheese,6.0,True,23984,4569,58287,127,12339,2.0,2.333333333333333,26.33333333333333,0.3333333333333333,19415,human
BigDave360,11.0,False,311,542,9579,6,788,0.125,0.0,0.375,0.0,-231,human
BigDaveTheGamer,10.0,False,1462,2736,9749,1,2081,0.0,0.0,0.0,0.0,-1274,human
BigMacFlashy,13.0,False,1252,70,327,2,19,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1182,human
BigRygg,18.0,False,574,367,12880,13,475,0.1,0.4,1.1,0.0,207,human
BigWayneX,13.0,False,115,547,30345,1,1118,0.5714285714285714,0.0,1.1428571428571428,0.0,-432,human
Bigbobbyloco,3.0,False,641,2822,31610,21,1177,0.125,0.0,0.625,0.0,-2181,human
Bigo5_9,10.0,False,59,82,1861,0,39,0.4,0.1,0.7,0.0,-23,human
BikeRoar,64.0,False,6050,3847,12162,0,7588,0.1538461538461538,0.7692307692307693,1.3846153846153846,0.0769230769230769,2203,human
BillAckman,23.0,True,556127,429,1197,4095,15,162.42857142857142,79.85714285714286,1182.142857142857,29.428571428571427,555698,human
BillGates,17.0,True,61044419,506,4128,121752,1441,0.4285714285714285,196.8571428571429,1544.428571428571,55.57142857142857,61043913,human
BillNighthawk,21.0,False,145,583,236,2,146,0.25,0.375,1.75,0.125,-438,human
BillNye,20.0,True,6030133,138,2584,19585,800,22.375,90.5,806.0,6.625,6029995,human
BillOReilly,4.0,True,3240531,100,18320,10598,962,33.166666666666664,45.333333333333336,316.8333333333333,3.1666666666666665,3240431,human
BillyBaldwin,24.0,True,199626,1624,32313,788,4066,93.4,330.3,1740.0,12.9,198002,human
BillyHo_Golf,7.0,True,206000,288,19953,1347,1134,7.375,4.25,172.25,0.625,205712,human
BillyLe66256771,6.0,False,1117,2436,10162,0,6147,0.0,0.0,0.5,0.0,-1319,human
BillzIsMyName,5.0,False,1028,1066,34846,10,5012,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.0,-38,human
BinanceFanToken,27.0,False,111682,69,535,127,270,10.833333333333334,7.916666666666667,46.5,0.5833333333333334,111613,human
BinanceFutures,40.0,True,231845,30,811,342,383,464.9,289.8,580.5,23.2,231815,human
Binary_Search,79.0,False,614,4538,1337,5,114,0.1666666666666666,0.0476190476190476,0.4285714285714285,0.0238095238095238,-3924,bot
BioBusinessMinn,12.0,False,777,244,929,51,15,0.0,0.3636363636363636,0.0,0.0,533,human
Biotech_Updates,13.0,False,6666,7146,55577,255,2012,0.4,0.2,0.4,0.0,-480,human
BirchCoffee,3.0,True,6357,1655,7378,0,1401,0.0,0.5,1.5,0.0,4702,human
BirkEvavold,8.0,False,226,304,79,0,6,0.6666666666666666,0.3333333333333333,9.833333333333334,0.0,-78,human
BitWhizzUK,104.0,False,1555,431,79762,881,4,0.0769230769230769,1.1346153846153846,1.0576923076923077,0.0384615384615384,1124,bot
BitsClarybits,13.0,False,731,843,9272,32,1233,0.25,1.0,2.5,0.0,-112,human
BitterAndyK,5.0,False,339,1,73,1,1,14.666666666666666,2.0,32.77777777777778,1.5555555555555556,338,human
BixSwan,10.0,False,74,90,159,0,15,0.125,0.75,3.375,0.0,-16,human
Biz4Age,14.0,False,298,1567,123,15,7,0.0,1.5,0.5,0.0,-1269,human
Bkrs_Rakshith,14.0,False,3746,1103,12313,0,3325,0.0,1.25,5.5,0.0,2643,human
BlFan08458548,6.0,False,1,50,19,0,10,0.0,0.0,0.0,0.0,-49,human
BlackMuseums,28.0,False,8445,1891,2395,180,384,0.5714285714285714,2.571428571428572,8.571428571428571,0.4285714285714285,6554,human
Blackdogptf,6.0,False,136,364,2637,11,30,0.3333333333333333,0.0,0.0,0.0,-228,human
BlackthornStem,108.0,False,570,2364,11730,12,307,0.3333333333333333,0.0222222222222222,0.3777777777777777,0.0,-1794,bot
BlakeHamilton,13.0,False,1299,946,3837,43,270,0.5,0.125,1.5,0.125,353,human
BlaqTazmanian,3.0,False,35451,2855,69525,25,3882,0.2,0.0,0.8,0.0,32596,human
Blastoise_Nz,15.0,False,263,180,9902,4,763,0.1818181818181818,0.0,0.7272727272727273,0.0,83,human
BlkMamasMatter,151.0,False,25522,309,5480,199,1246,0.4081632653061224,4.857142857142857,15.693877551020408,0.6326530612244898,25213,bot
BluHorShoe,1.0,False,610,271,40830,33,2850,0.4285714285714285,0.0,0.2857142857142857,0.0,339,human
BlueMeanieBWO,13.0,True,70313,3256,81179,645,9842,1.1111111111111112,0.5555555555555556,14.444444444444445,0.3333333333333333,67057,human
BlueWaterDays,63.0,False,86600,25958,238298,1194,1519,0.6122448979591837,1.3673469387755102,3.653061224489796,0.1224489795918367,60642,bot
BlueandBluer,6.0,False,149,289,8613,4,485,0.1428571428571428,0.0,0.7142857142857143,0.0,-140,human
BluegrassDevCJ,15.0,False,509,1281,1580,36,201,0.2857142857142857,0.1428571428571428,1.1428571428571428,0.0,-772,human
BobBirchRadio,8.0,False,1204,1188,17443,46,1104,0.4285714285714285,0.1428571428571428,1.4285714285714286,0.0,16,human
BobUren,5.0,False,1528,2075,6487,4,203,0.0,0.0909090909090909,0.3636363636363636,0.0,-547,human
BobbyBakerJr2,16.0,False,323,220,3524,3,723,0.125,0.125,0.75,0.0,103,human
BobbyIlich,12.0,True,377,367,1160,24,32,0.4,0.0,0.6,0.0,10,human
BodyBuilder0506,1.0,False,6459,6783,106170,174,786,0.0,0.0,0.2,0.0,-324,human
Boi1da,12.0,True,204803,1992,16425,1253,473,5.076923076923077,43.07692307692308,324.7692307692308,1.8461538461538465,202811,human
BonkersMcGee,17.0,False,168,316,11458,11,987,0.0,0.0,0.2857142857142857,0.0,-148,human
BonneyRexford,8.0,False,9187,4204,1422,4,438,2.5,8.625,53.625,0.375,4983,human
BonnieAnCQ1988,34.0,False,77,776,118,1,21,0.0,0.0833333333333333,0.1666666666666666,0.0,-699,human
Bonnie_strange,1.0,False,104350,266,7475,102,1312,7.5,12.5,131.5,2.5,104084,human
BoogerBottom,32.0,True,171343,564,13566,431,1825,2.333333333333333,1.5,70.16666666666667,0.1666666666666666,170779,human
BooksBmh,2.0,False,56,441,30,0,28,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-385,human
Bootsy_Collins,56.0,True,937143,601,20684,4514,2316,15.9,48.6,422.0,6.0,936542,human
Boqur,9.0,False,957,30,736,0,61,0.7272727272727273,0.0909090909090909,0.4545454545454545,0.0,927,human
BorderNewsJunki,5.0,False,907,1994,21095,38,1944,0.3333333333333333,0.0,0.3333333333333333,0.0,-1087,human
BorisovMeletiy,4.0,False,11,36,1328,0,0,0.0,0.0,0.3333333333333333,0.0,-25,bot
BortolettoMarta,2.0,False,206,122,97,3,1,0.25,0.0,1.5,0.0,84,human
BotBaum,83.0,False,80,0,23523,6,0,0.02,0.02,0.12,0.0,80,bot
BotMondrian,0.0,False,291,4,4024,15,4016,0.0192307692307692,0.4615384615384615,0.9615384615384616,0.0384615384615384,287,bot
BotSpill,77.0,False,5,0,1713,2,0,0.0,0.0,0.0,0.0,5,bot
Botgle,60.0,False,1718,3004,141273,77,0,0.5510204081632653,0.0612244897959183,0.6938775510204082,0.1020408163265306,-1286,bot
BoularakSouheyb,1.0,False,9,540,1,0,0,0.0,0.0,0.0,0.0,-531,bot
BowenCraggs,26.0,False,495,181,1247,20,410,0.0,0.375,0.875,0.0,314,human
BradBirdA113,31.0,False,146374,158,4614,1955,398,14.090909090909092,86.18181818181819,765.2727272727273,7.0,146216,human
Bradley28651545,47.0,False,129,296,2900,0,0,0.0576923076923076,0.0,0.0,0.0,-167,bot
BrainMeOut_OHBM,101.0,False,150,94,110,1,49,0.125,0.5416666666666666,1.0,0.0625,56,bot
BrandeisCFR,18.0,False,544,974,910,0,135,0.0,1.1428571428571428,2.0,0.0,-430,human
BrandonComedy,16.0,False,1369,528,7668,25,1028,0.375,0.25,2.625,0.0,841,human
BrandsSayingBae,15.0,False,38414,259,632,327,328,1.6666666666666667,5.222222222222222,113.33333333333331,0.0,38155,human
BravoTV,15.0,True,1312128,7700,111251,4786,23814,2.583333333333333,1.4166666666666667,24.83333333333333,0.4166666666666667,1304428,human
Brazil_UN_NY,9.0,True,10035,909,1953,274,926,3.6666666666666665,2.6666666666666665,13.0,0.6666666666666666,9126,human
BreLoughlin_RN,162.0,False,57,92,92,1,7,0.0980392156862745,0.1372549019607843,0.5882352941176471,0.0,-35,bot
BrendaNola,69.0,False,446,1551,3693,2,79,0.0930232558139534,0.0697674418604651,0.7674418604651163,0.0,-1105,bot
BrendanCole,10.0,True,187177,776,20926,681,1071,7.181818181818182,2.272727272727273,40.54545454545455,0.0909090909090909,186401,human
BrendanSchaub,34.0,True,800112,247,35637,2081,4936,1.875,3.125,51.625,0.625,799865,human
BrewerDebroah,40.0,False,133,341,4075,20,560,0.0,0.0434782608695652,0.1956521739130435,0.0,-208,bot
BrewerVASocial,97.0,True,119255,56053,21379,2039,6749,0.75,1.7708333333333333,6.541666666666667,0.1041666666666666,63202,bot
BrianHarper8,27.0,False,125,445,7526,3,65,0.0,0.0,0.1,0.0,-320,bot
BrianPuspos,4.0,True,173679,680,20160,479,2045,7.333333333333333,87.33333333333333,232.8333333333333,3.0,172999,human
